date,location,aqi,pm25
2016-04-26T13:00:00.000Z,太古小学,58,41
2016-04-26T13:00:00.000Z,市环境监测中心,54,38
2016-04-26T13:00:00.000Z,万里国际学校,39,27
2016-04-26T14:00:00.000Z,选择监测点,53,36
2016-04-26T14:00:00.000Z,区环保大楼,57,32
2016-04-26T14:00:00.000Z,万里学院,58,41
2016-04-26T14:00:00.000Z,龙赛医院,60,42
2016-04-26T14:00:00.000Z,三江中学,62,44
2016-04-26T14:00:00.000Z,钱湖水厂,43,30
2016-04-26T14:00:00.000Z,太古小学,57,40
2016-04-26T14:00:00.000Z,市环境监测中心,50,34
2016-04-26T14:00:00.000Z,万里国际学校,44,29
2016-04-26T15:00:00.000Z,选择监测点,57,39
2016-04-26T15:00:00.000Z,区环保大楼,58,33
2016-04-26T15:00:00.000Z,万里学院,54,38
2016-04-26T15:00:00.000Z,龙赛医院,67,48
2016-04-26T15:00:00.000Z,三江中学,62,44
2016-04-26T15:00:00.000Z,钱湖水厂,43,30
2016-04-26T15:00:00.000Z,太古小学,73,53
2016-04-26T15:00:00.000Z,市环境监测中心,55,39
2016-04-26T15:00:00.000Z,万里国际学校,49,32
