date,location,temp,humi,rain,windd,windv,pressure,visi
2016-07-09T21:00:00.000Z,镇海,25.6,99,0,东北偏北风,1,1002,6029
2016-07-09T21:00:00.000Z,鄞州,26.4,94,0,东北风,2,1001.7,8153
2016-07-09T21:00:00.000Z,北仑,25.9,96,0.1,西南偏西风,1,1002.3,16128
2016-07-09T21:00:00.000Z,奉化,25.8,97,0.3,北风,1,1001.9,3156
2016-07-09T21:00:00.000Z,象山,26.1,97,0,北风,0,1001.9,4610
2016-07-09T21:00:00.000Z,宁海,26.1,100,0.1,西北偏北风,2,1001.2,6594
2016-07-09T22:00:00.000Z,慈溪,26.4,95,0,东风,1,1001.8,9994
2016-07-09T22:00:00.000Z,余姚,26.1,96,0,东北偏东风,2,1001.8,12281
2016-07-09T22:00:00.000Z,镇海,25.9,99,0,西北偏北风,1,1001.7,4936
2016-07-09T22:00:00.000Z,鄞州,26.4,96,1,北风,2,1001.6,4726
2016-07-09T22:00:00.000Z,北仑,26.3,96,0,东北偏东风,1,1001.9,16401
2016-07-09T22:00:00.000Z,奉化,25.8,98,0.3,西风,1,1002,2300
2016-07-09T22:00:00.000Z,象山,26.4,97,0,西北偏北风,1,1001.8,4570
2016-07-09T22:00:00.000Z,宁海,26.2,99,0,西北偏北风,2,1001.4,6807
2016-07-09T23:00:00.000Z,慈溪,26.8,94,0,东北偏东风,1,1002,12381
2016-07-09T23:00:00.000Z,余姚,27,93,0,东北风,2,1001.6,12545
2016-07-09T23:00:00.000Z,镇海,26.9,98,0,东北偏北风,2,1001.8,9139
2016-07-09T23:00:00.000Z,鄞州,28,88,0,东北偏东风,2,1001.5,7097
2016-07-09T23:00:00.000Z,北仑,27.9,92,0,东北偏东风,2,1002,23622
2016-07-09T23:00:00.000Z,奉化,26.2,98,0,西北偏北风,1,1001.8,2756
2016-07-09T23:00:00.000Z,象山,26.7,96,17.7,东北风,1,1001.6,414
2016-07-09T23:00:00.000Z,宁海,26.3,99,2.5,北风,3,1000.9,7848
2016-07-10T00:00:00.000Z,慈溪,27.3,92,0,东北偏东风,2,1002.1,15964
2016-07-10T00:00:00.000Z,余姚,27.5,92,0,东风,1,1001.8,14783
2016-07-10T00:00:00.000Z,镇海,28.3,92,0,东北风,2,1001.4,9653
2016-07-10T00:00:00.000Z,鄞州,28.4,87,0,北风,3,1001.1,7030
2016-07-10T00:00:00.000Z,北仑,27.5,93,2.3,东北偏东风,2,1002,3665
2016-07-10T00:00:00.000Z,奉化,26.5,96,0.1,西北偏北风,2,1001.4,3085
2016-07-10T00:00:00.000Z,象山,26.9,97,10.4,东北风,1,1001.3,11710
2016-07-10T00:00:00.000Z,宁海,26.5,99,0.7,西北偏北风,1,1000.8,5812
2016-07-10T01:00:00.000Z,慈溪,28.8,86,0,东北偏北风,2,1001.8,22785
2016-07-10T01:00:00.000Z,余姚,28.3,87,0,东北偏北风,1,1001.8,21531
2016-07-10T01:00:00.000Z,镇海,27.1,97,0.7,东北偏北风,2,1001.6,3165
2016-07-10T01:00:00.000Z,鄞州,28,91,0.3,东北偏北风,3,1001.1,5537
2016-07-10T01:00:00.000Z,北仑,27.2,96,10.2,东北偏东风,3,1001.4,23813
2016-07-10T01:00:00.000Z,奉化,26.5,97,1.2,西北偏北风,2,1001.4,3040
2016-07-10T01:00:00.000Z,象山,28,92,0,东风,1,1001.4,27185
2016-07-10T01:00:00.000Z,宁海,26.5,99,10.1,西北偏西风,1,1001.5,12077
2016-07-10T02:00:00.000Z,慈溪,28.5,86,0,东北风,2,1001.8,26332
2016-07-10T02:00:00.000Z,余姚,27.7,92,0.9,西风,1,1002.1,6562
2016-07-10T02:00:00.000Z,镇海,26.5,99,26.7,西北偏北风,1,1001.2,1753
2016-07-10T02:00:00.000Z,鄞州,26.8,95,20.3,西南风,4,1001.9,810
2016-07-10T02:00:00.000Z,北仑,27.5,90,0.1,东北偏东风,1,1001.4,35000
2016-07-10T02:00:00.000Z,奉化,25.2,96,37.4,西北偏西风,4,1001.7,3574
2016-07-10T02:00:00.000Z,象山,29.4,78,0,西南风,2,1001.9,32780
2016-07-10T02:00:00.000Z,宁海,26.8,98,0.2,西南风,1,1002,18897
2016-07-10T03:00:00.000Z,慈溪,27.2,96,12.2,东北偏东风,2,1002,1208
2016-07-10T03:00:00.000Z,余姚,25.1,93,2.6,东风,2,1002.1,19578
2016-07-10T03:00:00.000Z,镇海,26.2,99,61.2,西北偏西风,3,1001.7,1798
2016-07-10T03:00:00.000Z,鄞州,25.3,96,26.6,西北偏西风,6,1001.9,11782
2016-07-10T03:00:00.000Z,北仑,27.2,92,0.9,西南风,1,1002,35000
2016-07-10T03:00:00.000Z,奉化,24.9,96,1.7,东南风,1,1001.7,35000
2016-07-10T03:00:00.000Z,象山,29,83,0,南风,1,1002,27257
2016-07-10T03:00:00.000Z,宁海,26.7,96,0,西北偏西风,1,1001.8,35000
2016-07-10T04:00:00.000Z,慈溪,26.9,96,1.7,东北偏东风,2,1001.7,9638
2016-07-10T04:00:00.000Z,余姚,25,96,2.5,东风,2,1001.8,12207
2016-07-10T04:00:00.000Z,镇海,26.1,100,2.4,西北偏西风,1,1001.4,10773
2016-07-10T04:00:00.000Z,鄞州,25.2,96,1.3,南风,2,1001.7,10695
2016-07-10T04:00:00.000Z,北仑,26.8,93,0.1,西南偏南风,1,1001.9,22998
2016-07-10T04:00:00.000Z,奉化,25.2,98,1.1,东风,1,1002,7499
2016-07-10T04:00:00.000Z,象山,29.6,80,0,西南偏西风,1,1001.9,27106
2016-07-10T04:00:00.000Z,宁海,27,95,0,西北偏北风,1,1001.9,32960
2016-07-10T05:00:00.000Z,慈溪,26.2,95,1.9,东南偏东风,1,1001.3,17988
2016-07-10T05:00:00.000Z,余姚,25.8,97,0.9,东南偏东风,1,1001.4,31239
2016-07-10T05:00:00.000Z,镇海,26.5,100,1.3,南风,1,1001.6,4693
2016-07-10T05:00:00.000Z,鄞州,25.7,95,1,东南偏南风,3,1001.5,8159
2016-07-10T05:00:00.000Z,北仑,27,92,0.6,北风,0,1001.7,35000
2016-07-10T05:00:00.000Z,奉化,25.6,97,0.5,北风,0,1001.8,35000
2016-07-10T05:00:00.000Z,象山,29.8,81,0,北风,0,1001.5,28547
2016-07-10T05:00:00.000Z,宁海,27.8,91,0,西北偏北风,1,1001.6,35000
2016-07-10T06:00:00.000Z,慈溪,26.7,96,0.7,东南偏东风,1,1000.8,14617
2016-07-10T06:00:00.000Z,余姚,27.2,91,0,东风,3,1000.5,35000
2016-07-10T06:00:00.000Z,镇海,26.9,99,0.3,南风,1,1000.6,12946
2016-07-10T06:00:00.000Z,鄞州,26.8,89,0.1,南风,2,1000.8,35000
2016-07-10T06:00:00.000Z,北仑,28.1,87,0.2,北风,0,1001,35000
2016-07-10T06:00:00.000Z,奉化,26.9,93,0.1,北风,0,1001.1,35000
2016-07-10T06:00:00.000Z,象山,30,78,0,北风,0,1001.2,25665
2016-07-10T06:00:00.000Z,宁海,27.6,93,0.2,西南偏南风,1,1001,26924
2016-07-10T07:00:00.000Z,慈溪,27.6,90,0.1,东南偏南风,1,1000.5,27278
2016-07-10T07:00:00.000Z,余姚,28.2,88,0,东北偏东风,3,1000.4,35000
2016-07-10T07:00:00.000Z,镇海,27.2,97,0,南风,1,1000.7,17418
2016-07-10T07:00:00.000Z,鄞州,27.6,86,0,北风,2,1000.7,35000
2016-07-10T07:00:00.000Z,北仑,29,84,0,东北风,1,1000.8,35000
2016-07-10T07:00:00.000Z,奉化,27.6,90,0,东南偏东风,1,1000.9,35000
2016-07-10T07:00:00.000Z,象山,29,85,0.5,东风,1,1001.1,9053
2016-07-10T07:00:00.000Z,宁海,28.9,85,0,南风,2,1000.7,35000
2016-07-10T08:00:00.000Z,慈溪,28.4,87,0,东南偏东风,1,1000.4,35000
2016-07-10T08:00:00.000Z,余姚,28.1,89,0.1,东风,3,1000.3,35000
2016-07-10T08:00:00.000Z,镇海,27.3,98,2.4,北风,0,1000.8,7777
2016-07-10T08:00:00.000Z,鄞州,28.1,84,0.1,北风,1,1000.6,35000
2016-07-10T08:00:00.000Z,北仑,29.1,84,0.5,西南偏南风,1,1001.2,13213
2016-07-10T08:00:00.000Z,奉化,28.3,87,0,东风,2,1000.7,35000
2016-07-10T08:00:00.000Z,象山,28.5,89,0.6,东南偏东风,1,1001.4,14931
2016-07-10T08:00:00.000Z,宁海,29.5,82,0,东南风,2,1000.7,35000
2016-07-10T09:00:00.000Z,慈溪,28,85,0,东风,2,1000.2,19995
2016-07-10T09:00:00.000Z,余姚,27.8,90,0,东北偏东风,3,999.9,29533
2016-07-10T09:00:00.000Z,镇海,27.3,96,1.4,东南偏南风,1,1000.6,27912
2016-07-10T09:00:00.000Z,鄞州,28.3,86,0,东南偏东风,2,1000.5,25557
2016-07-10T09:00:00.000Z,北仑,28.3,87,0.2,东南偏南风,1,1001.1,35000
2016-07-10T09:00:00.000Z,奉化,28.4,86,0,东风,2,1000.8,35000
2016-07-10T09:00:00.000Z,象山,28.8,88,0,东风,2,1001.3,15520
2016-07-10T09:00:00.000Z,宁海,28.5,84,0,东南风,3,1000.9,35000
2016-07-10T10:00:00.000Z,慈溪,27.8,90,0,东南偏东风,2,1000.2,19587
2016-07-10T10:00:00.000Z,余姚,27.7,89,0,东风,3,1000.1,35000
2016-07-10T10:00:00.000Z,镇海,27.7,97,0,东南风,1,1000.8,16316
2016-07-10T10:00:00.000Z,鄞州,28.2,88,0,东南偏东风,3,1000.5,19508
2016-07-10T10:00:00.000Z,北仑,28,88,0,西南风,1,1001.2,35000
2016-07-10T10:00:00.000Z,奉化,28.1,87,0,东风,1,1001,35000
2016-07-10T10:00:00.000Z,象山,28,90,0,东风,1,1001.8,14881
2016-07-10T10:00:00.000Z,宁海,27.8,91,0,东南偏南风,2,1001.2,35000
2016-07-10T11:00:00.000Z,慈溪,27.8,90,0,东南偏东风,2,1000.2,19587
2016-07-10T11:00:00.000Z,余姚,27.7,89,0,东风,3,1000.1,35000
2016-07-10T11:00:00.000Z,镇海,27.7,97,0,东南风,1,1000.8,16316
2016-07-10T11:00:00.000Z,鄞州,28.2,88,0,东南偏东风,3,1000.5,19508
2016-07-10T11:00:00.000Z,北仑,28,88,0,西南风,1,1001.2,35000
2016-07-10T11:00:00.000Z,奉化,28.1,87,0,东风,1,1001,35000
2016-07-10T11:00:00.000Z,象山,28,90,0,东风,1,1001.8,14881
2016-07-10T11:00:00.000Z,宁海,27.8,91,0,东南偏南风,2,1001.2,35000
2016-07-10T12:00:00.000Z,慈溪,27.8,90,0,东南偏东风,2,1000.2,19587
2016-07-10T12:00:00.000Z,余姚,27.7,89,0,东风,3,1000.1,35000
2016-07-10T12:00:00.000Z,镇海,27.7,97,0,东南风,1,1000.8,16316
2016-07-10T12:00:00.000Z,鄞州,28.2,88,0,东南偏东风,3,1000.5,19508
2016-07-10T12:00:00.000Z,北仑,28,88,0,西南风,1,1001.2,35000
2016-07-10T12:00:00.000Z,奉化,28.1,87,0,东风,1,1001,35000
2016-07-10T12:00:00.000Z,象山,28,90,0,东风,1,1001.8,14881
2016-07-10T12:00:00.000Z,宁海,27.8,91,0,东南偏南风,2,1001.2,35000
2016-07-10T13:00:00.000Z,慈溪,28,87,0,东南风,2,1001.2,23292
2016-07-10T13:00:00.000Z,余姚,27.8,86,0,东风,3,1000.9,35000
2016-07-10T13:00:00.000Z,镇海,27,95,0,东南风,2,1001.9,21433
2016-07-10T13:00:00.000Z,鄞州,27,91,0,南风,3,1001.8,17687
2016-07-10T13:00:00.000Z,北仑,27,93,1.4,东风,1,1002.3,34995
2016-07-10T13:00:00.000Z,奉化,26.8,93,0,东南偏南风,2,1002.2,20371
2016-07-10T13:00:00.000Z,象山,27.5,93,0,东风,2,1002.7,10694
2016-07-10T13:00:00.000Z,宁海,28,92,0,东南风,2,1002.2,26368
2016-07-10T14:00:00.000Z,慈溪,27.8,87,0.1,东南风,1,1001.5,25786
2016-07-10T14:00:00.000Z,余姚,27.6,87,0,东风,3,1001.4,35000
2016-07-10T14:00:00.000Z,镇海,26.9,96,0,东南偏南风,1,1002.2,18086
2016-07-10T14:00:00.000Z,鄞州,27.1,91,0,东南偏南风,2,1002.1,17690
2016-07-10T14:00:00.000Z,北仑,27.2,91,0,北风,0,1002.5,29537
2016-07-10T14:00:00.000Z,奉化,27.1,91,0,南风,2,1002.3,19872
2016-07-10T14:00:00.000Z,象山,27.5,93,0,东风,1,1002.9,8241
2016-07-10T14:00:00.000Z,宁海,27.9,91,0,东南偏南风,2,1002.4,29045
2016-07-10T15:00:00.000Z,慈溪,27.7,87,0.1,东风,2,1001.6,26363
2016-07-10T15:00:00.000Z,余姚,27.3,90,0,东北偏东风,3,1001.3,29395
2016-07-10T15:00:00.000Z,镇海,26.6,97,0,东南风,1,1002.1,12223
2016-07-10T15:00:00.000Z,鄞州,26.9,92,0,东南风,2,1001.8,10615
2016-07-10T15:00:00.000Z,北仑,27.1,92,0,东南偏东风,1,1002.5,30440
2016-07-10T15:00:00.000Z,奉化,27.1,91,0,东南风,2,1002.1,21190
2016-07-10T15:00:00.000Z,象山,27.5,94,0,东南偏东风,1,1002.7,9423
2016-07-10T15:00:00.000Z,宁海,27.7,93,0,西南风,2,1002.2,24439
2016-07-10T16:00:00.000Z,慈溪,27.4,89,0,东南偏东风,2,1001.4,23286
2016-07-10T16:00:00.000Z,余姚,27.1,92,0,东北偏东风,3,1001.3,21752
2016-07-10T16:00:00.000Z,镇海,26.7,96,0,东南风,2,1001.7,13315
2016-07-10T16:00:00.000Z,鄞州,27.3,89,0,东南风,3,1001.5,9898
2016-07-10T16:00:00.000Z,北仑,27,94,0,东南风,1,1002.1,26287
2016-07-10T16:00:00.000Z,奉化,27.1,91,0,东南偏南风,3,1001.7,20941
2016-07-10T16:00:00.000Z,象山,27.5,91,0,东南偏东风,1,1002.3,13001
2016-07-10T16:00:00.000Z,宁海,27.5,94,0,西南风,1,1002,22807
2016-07-10T17:00:00.000Z,慈溪,27.3,89,0,东南偏东风,2,1001.1,21587
2016-07-10T17:00:00.000Z,余姚,26.8,94,0,东风,2,,16538
2016-07-10T17:00:00.000Z,镇海,26.6,97,0,东南风,1,1001.3,14431
2016-07-10T17:00:00.000Z,鄞州,26.9,91,0,东南偏东风,2,1001.1,5037
2016-07-10T17:00:00.000Z,北仑,27,93,0.1,北风,1,1001.5,31658
2016-07-10T17:00:00.000Z,奉化,27.3,90,0,南风,2,1001.5,23709
2016-07-10T17:00:00.000Z,象山,28.1,84,0,东南偏南风,1,1002,21377
2016-07-10T17:00:00.000Z,宁海,27.4,94,0,东南偏南风,2,1001.5,21396
2016-07-10T18:00:00.000Z,慈溪,27.2,90,0,东南偏东风,2,1000.8,18628
2016-07-10T18:00:00.000Z,余姚,26.6,95,0,东风,3,1000.7,15035
2016-07-10T18:00:00.000Z,镇海,26.4,98,0.1,东南风,1,1001.2,10208
2016-07-10T18:00:00.000Z,鄞州,26.6,93,0,东风,2,1001,4033
2016-07-10T18:00:00.000Z,北仑,27.4,89,0.2,东南偏南风,1,1001.5,35000
2016-07-10T18:00:00.000Z,奉化,27,91,0,南风,2,1001.4,20325
2016-07-10T18:00:00.000Z,象山,28.1,84,0,东南偏南风,1,1001.8,19532
2016-07-10T18:00:00.000Z,宁海,27.2,94,0,西南风,1,1001.5,21337
2016-07-10T19:00:00.000Z,慈溪,26.9,92,0,东北偏东风,2,1000.6,13772
2016-07-10T19:00:00.000Z,余姚,26.5,95,0,东风,3,1000.6,13077
2016-07-10T19:00:00.000Z,镇海,26.3,98,0,北风,0,1001.1,11710
2016-07-10T19:00:00.000Z,鄞州,26.4,95,0,北风,1,1000.7,2179
2016-07-10T19:00:00.000Z,北仑,27.3,89,0,东风,1,1001.3,35000
2016-07-10T19:00:00.000Z,奉化,26.8,92,0,东南偏南风,2,1001,17557
2016-07-10T19:00:00.000Z,象山,27.9,85,0,东北偏东风,1,1001.5,16084
2016-07-10T19:00:00.000Z,宁海,26.7,96,0,西南偏西风,2,1001.2,18025
2016-07-10T20:00:00.000Z,慈溪,26.7,93,0,东风,2,1000.5,12577
2016-07-10T20:00:00.000Z,余姚,26.3,96,0,东风,3,1000.5,14022
2016-07-10T20:00:00.000Z,镇海,25.9,99,0,东风,1,1001,7021
2016-07-10T20:00:00.000Z,鄞州,26.5,93,0,东南偏东风,2,1000.8,8640
2016-07-10T20:00:00.000Z,北仑,27.2,88,0,东南偏南风,1,1001.4,35000
2016-07-10T20:00:00.000Z,奉化,26.7,91,0,东南偏南风,1,1000.9,19724
2016-07-10T20:00:00.000Z,象山,27.5,89,0,东北偏东风,1,1001.5,12657
2016-07-10T20:00:00.000Z,宁海,26.7,96,0,南风,2,1001.3,17692
2016-07-10T21:00:00.000Z,慈溪,26.7,93,0,东南偏东风,1,1001,13231
2016-07-10T21:00:00.000Z,余姚,26.2,96,0.1,东风,3,1001.1,13282
2016-07-10T21:00:00.000Z,镇海,25.7,99,0,东南风,1,1001.4,8176
2016-07-10T21:00:00.000Z,鄞州,26.6,91,0,东南偏南风,2,1001.3,7336
2016-07-10T21:00:00.000Z,北仑,27.1,88,0,西风,1,1001.6,35000
2016-07-10T21:00:00.000Z,奉化,26.7,91,0,南风,2,1001.4,19914
2016-07-10T21:00:00.000Z,象山,27.3,90,0,东风,1,1001.9,11598
2016-07-10T21:00:00.000Z,宁海,26.9,94,0,南风,2,1001.7,19340
2016-07-10T22:00:00.000Z,慈溪,27.2,89,0,东南风,2,1001,19932
2016-07-10T22:00:00.000Z,余姚,26.1,96,0.5,东风,3,1000.8,17368
2016-07-10T22:00:00.000Z,镇海,26.2,99,0,东南风,1,1001.4,10134
2016-07-10T22:00:00.000Z,鄞州,26.5,93,0.1,东南风,2,1001.3,6499
2016-07-10T22:00:00.000Z,北仑,26.9,91,0,东南风,1,1001.7,27996
2016-07-10T22:00:00.000Z,奉化,26.4,94,0,南风,2,1001.5,15152
2016-07-10T22:00:00.000Z,象山,27.4,89,0,东南偏东风,1,1002.1,14638
2016-07-10T22:00:00.000Z,宁海,27.1,94,0,西南偏南风,2,1001.7,17603
2016-07-10T23:00:00.000Z,慈溪,27.5,88,0.1,东南偏东风,2,1001.1,20777
2016-07-10T23:00:00.000Z,余姚,26.5,95,0,东风,3,1001.1,13788
2016-07-10T23:00:00.000Z,镇海,27,97,0.1,北风,0,1001.7,12019
2016-07-10T23:00:00.000Z,鄞州,27.4,88,0,东南偏南风,2,1001.5,10191
2016-07-10T23:00:00.000Z,北仑,28,86,0,西北偏西风,1,1001.9,35000
2016-07-10T23:00:00.000Z,奉化,27.4,88,0,南风,2,1001.9,22821
2016-07-10T23:00:00.000Z,象山,27.9,87,0,东南偏东风,1,1002.6,18739
2016-07-10T23:00:00.000Z,宁海,27.6,92,0,南风,2,1002.2,17103
2016-07-11T00:00:00.000Z,慈溪,28.2,85,0,东南偏东风,2,1001.2,21638
2016-07-11T00:00:00.000Z,余姚,27.3,93,0,东风,3,1001.2,16962
2016-07-11T00:00:00.000Z,镇海,27.7,94,0,东南偏南风,1,1001.7,13127
2016-07-11T00:00:00.000Z,鄞州,27.9,88,0,西南风,2,1001.6,9507
2016-07-11T00:00:00.000Z,北仑,28.7,84,0,南风,1,1002.1,35000
2016-07-11T00:00:00.000Z,奉化,27.7,87,0,南风,4,1001.8,21347
2016-07-11T00:00:00.000Z,象山,28.3,83,0,东南风,1,1002.7,21583
2016-07-11T00:00:00.000Z,宁海,28.2,88,0,东南偏南风,3,1002.3,28140
2016-07-11T01:00:00.000Z,慈溪,29.1,80,0,东南偏南风,2,1001.2,22956
2016-07-11T01:00:00.000Z,余姚,27.7,90,0,东北偏东风,2,1001.2,22616
2016-07-11T01:00:00.000Z,镇海,28.9,87,0,东南偏南风,2,1001.6,23167
2016-07-11T01:00:00.000Z,鄞州,28.3,86,0,西南偏南风,3,1001.5,10398
2016-07-11T01:00:00.000Z,北仑,28.6,82,0,东南偏东风,2,1001.9,35000
2016-07-11T01:00:00.000Z,奉化,28,86,0,南风,3,1001.8,25236
2016-07-11T01:00:00.000Z,象山,28.7,81,0,南风,1,1002.6,24019
2016-07-11T01:00:00.000Z,宁海,28.8,85,0,东南风,2,1002.1,30933
2016-07-11T02:00:00.000Z,慈溪,28.2,89,0.8,东南风,1,1001.2,13817
2016-07-11T02:00:00.000Z,余姚,28.2,88,0,东风,2,1001.2,29284
2016-07-11T02:00:00.000Z,镇海,29.1,86,0,东南偏南风,2,1001.5,24282
2016-07-11T02:00:00.000Z,鄞州,29.3,80,0,东南偏南风,3,1001.3,16959
2016-07-11T02:00:00.000Z,北仑,29.2,80,0,东南偏南风,1,1001.9,35000
2016-07-11T02:00:00.000Z,奉化,29.3,81,0,东南偏南风,3,1001.5,29020
2016-07-11T02:00:00.000Z,象山,29.9,75,0,西南偏南风,1,1002.6,20384
2016-07-11T02:00:00.000Z,宁海,29.6,82,0,东南风,3,1002,29564
2016-07-11T03:00:00.000Z,慈溪,29.8,82,0,东南风,1,1001.1,18313
2016-07-11T03:00:00.000Z,余姚,30.5,78,0,东南偏东风,1,1001.3,35000
2016-07-11T03:00:00.000Z,镇海,30.1,80,0,南风,2,1001.4,33517
2016-07-11T03:00:00.000Z,鄞州,30.2,75,0,南风,4,1001.3,19137
2016-07-11T03:00:00.000Z,北仑,29.7,78,0,西南偏南风,2,1001.9,35000
2016-07-11T03:00:00.000Z,奉化,29.8,80,0,东南偏南风,3,1001.4,29139
2016-07-11T03:00:00.000Z,象山,30.7,73,0,东南偏南风,2,1002.3,22857
2016-07-11T03:00:00.000Z,宁海,30.6,79,0,东南风,2,1001.8,35000
2016-07-11T04:00:00.000Z,慈溪,30.8,76,0,东南风,1,1001,24798
2016-07-11T04:00:00.000Z,余姚,30.9,76,0,东北偏东风,2,1001,32394
2016-07-11T04:00:00.000Z,镇海,30.3,79,0,东南偏南风,2,1001.4,32095
2016-07-11T04:00:00.000Z,鄞州,30.3,75,0,南风,4,1001.2,20802
2016-07-11T04:00:00.000Z,北仑,30.1,77,0,东南风,2,1001.8,35000
2016-07-11T04:00:00.000Z,奉化,30.1,80,0,南风,3,1001.3,30000
2016-07-11T04:00:00.000Z,象山,31.1,70,0,东南偏南风,2,1002.2,25328
2016-07-11T04:00:00.000Z,宁海,31,74,0,东南风,3,1001.7,32164
2016-07-11T05:00:00.000Z,慈溪,31.4,72,0,东南偏东风,1,1000.2,29258
2016-07-11T05:00:00.000Z,余姚,32.1,72,0,东北风,2,1000.1,33251
2016-07-11T05:00:00.000Z,镇海,29.9,85,0.1,东南偏东风,1,1000.6,27559
2016-07-11T05:00:00.000Z,鄞州,31.2,72,0,南风,4,1000.4,18192
2016-07-11T05:00:00.000Z,北仑,31.6,74,0,东南风,2,1000.9,35000
2016-07-11T05:00:00.000Z,奉化,30.8,75,0,南风,3,1000.4,35000
2016-07-11T05:00:00.000Z,象山,31,71,0,东南偏南风,2,1001.6,22076
2016-07-11T05:00:00.000Z,宁海,32,70,0,东南风,3,1001,35000
2016-07-11T06:00:00.000Z,慈溪,32.7,69,0,东南风,2,999.5,33378
2016-07-11T06:00:00.000Z,余姚,32.4,73,0,东北偏东风,3,999.7,35000
2016-07-11T06:00:00.000Z,镇海,31.3,75,0,东南偏南风,2,1000.1,32548
2016-07-11T06:00:00.000Z,鄞州,31.2,71,0,南风,4,1000,21902
2016-07-11T06:00:00.000Z,北仑,32,70,0,南风,2,1000.6,35000
2016-07-11T06:00:00.000Z,奉化,31,74,0,东南偏南风,3,1000,35000
2016-07-11T06:00:00.000Z,象山,30.8,75,0,西南风,2,1001.3,20092
2016-07-11T06:00:00.000Z,宁海,31.6,70,0,东南偏南风,3,1000.5,35000
2016-07-11T07:00:00.000Z,慈溪,31.1,75,0,东南偏南风,2,999.2,21476
2016-07-11T07:00:00.000Z,余姚,31.4,75,0,东北偏东风,3,998.9,35000
2016-07-11T07:00:00.000Z,镇海,31.3,74,0,东南偏南风,2,999.6,31673
2016-07-11T07:00:00.000Z,鄞州,30.8,73,0,南风,5,999.5,24713
2016-07-11T07:00:00.000Z,北仑,31.2,72,0,东南风,2,1000.2,35000
2016-07-11T07:00:00.000Z,奉化,30.4,75,0,东南偏南风,4,999.7,35000
2016-07-11T07:00:00.000Z,象山,30.1,78,0,东南偏南风,1,1001.1,23572
2016-07-11T07:00:00.000Z,宁海,30.3,82,0,东南风,3,1000.2,32493
2016-07-11T08:00:00.000Z,慈溪,30.1,83,0.1,东南偏东风,1,999.2,19450
2016-07-11T08:00:00.000Z,余姚,31.4,75,0,东风,2,999.1,35000
2016-07-11T08:00:00.000Z,镇海,30.2,79,0,东南风,3,999.7,30497
2016-07-11T08:00:00.000Z,鄞州,29.8,81,0,东南偏南风,4,999.7,13541
2016-07-11T08:00:00.000Z,北仑,30,79,0,东南偏南风,1,1000.5,35000
2016-07-11T08:00:00.000Z,奉化,29.4,84,0,南风,2,999.9,27929
2016-07-11T08:00:00.000Z,象山,29.6,79,0,南风,2,1001.1,21979
2016-07-11T08:00:00.000Z,宁海,30.1,79,0,东南风,3,1000.2,35000
2016-07-11T09:00:00.000Z,慈溪,28.2,87,0.7,东南偏东风,1,999.3,25132
2016-07-11T09:00:00.000Z,余姚,30.6,81,0,东南偏南风,1,999.2,29668
2016-07-11T09:00:00.000Z,镇海,29.6,84,0,东南风,2,1000,29758
2016-07-11T09:00:00.000Z,鄞州,29.5,81,0,东南风,4,999.9,18299
2016-07-11T09:00:00.000Z,北仑,29.2,81,0,东南偏南风,2,1000.6,35000
2016-07-11T09:00:00.000Z,奉化,29.3,81,0,东南偏南风,3,1000,35000
2016-07-11T09:00:00.000Z,象山,29,80,0,西南风,1,1001.3,24839
2016-07-11T09:00:00.000Z,宁海,29.6,78,0,东南偏南风,3,1000.4,35000
2016-07-11T10:00:00.000Z,慈溪,28.7,86,0.6,东南风,1,999.5,23769
2016-07-11T10:00:00.000Z,余姚,29.1,87,0.1,西风,2,999.6,25809
2016-07-11T10:00:00.000Z,镇海,28.8,88,0,东南风,3,1000,29399
2016-07-11T10:00:00.000Z,鄞州,29.4,76,0,东南偏南风,5,1000.1,32632
2016-07-11T10:00:00.000Z,北仑,29.1,80,0,东南偏东风,1,1000.6,35000
2016-07-11T10:00:00.000Z,奉化,28.8,80,0,南风,3,1000.2,35000
2016-07-11T10:00:00.000Z,象山,29.1,78,0,东南偏南风,1,1001.2,26162
2016-07-11T10:00:00.000Z,宁海,29.1,84,0,东南风,2,1000.4,35000
2016-07-11T11:00:00.000Z,慈溪,28.5,87,0,东南风,2,999.7,20258
2016-07-11T11:00:00.000Z,余姚,28.9,86,0,东风,2,999.7,28078
2016-07-11T11:00:00.000Z,镇海,28.7,83,0,东南偏南风,2,1000.3,35000
2016-07-11T11:00:00.000Z,鄞州,28.7,81,0,东南风,4,1000.1,23222
2016-07-11T11:00:00.000Z,北仑,28.7,80,0,东南风,1,1000.7,35000
2016-07-11T11:00:00.000Z,奉化,28.3,85,0,南风,2,1000.3,35000
2016-07-11T11:00:00.000Z,象山,28.9,78,0,东北风,1,1001.5,27079
2016-07-11T11:00:00.000Z,宁海,28.8,84,0,东南偏南风,2,1000.8,35000
2016-07-11T12:00:00.000Z,慈溪,28.7,81,0,东南风,2,999.7,35000
2016-07-11T12:00:00.000Z,余姚,28.6,87,0,东南偏东风,2,1000.2,31976
2016-07-11T12:00:00.000Z,镇海,28.5,82,0,东南风,2,1000.6,35000
2016-07-11T12:00:00.000Z,鄞州,28.7,79,0,南风,4,1000.6,26770
2016-07-11T12:00:00.000Z,北仑,28.6,80,0,东风,2,1001,35000
2016-07-11T12:00:00.000Z,奉化,28.3,84,0,南风,2,1001,35000
2016-07-11T12:00:00.000Z,象山,28.7,79,0,南风,1,1002,28583
